"","Country.O","ISO.O","Continent.A","Year","Growth.O","Popultion.O","GDP.O","X..1.90.O","Malnourished.O","Maternal.Mortality.O","Suicide.Mortality.O","Life.Expectancy.O","X..Male.O","X..Rural.O","Death.Rate.O","Birth.Rate.O","Natural.Increase.O","X..Crop.Production.O","Education.Budget.O","Homicide.O","LDC.A","Growth.A","Popultion.A","GDP.A","X..1.90.A","Malnourished.A","Maternal.Mortality.A","Suicide.Mortality.A","Life.Expectancy.A","X..Male.A","X..Rural.A","Death.Rate.A","Birth.Rate.A","Natural.Increase.A","X..Crop.Production.A","Education.Budget.A","Homicide.A","Growth.D","Popultion.D","GDP.D","X..1.90.D","Malnourished.D","Maternal.Mortality.D","Suicide.Mortality.D","Life.Expectancy.D","X..Male.D","X..Rural.D","Death.Rate.D","Birth.Rate.D","Natural.Increase.D","X..Crop.Production.D","Homicide.D","Education.Budget.D","Total"
"2015 SRB to ALB","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.022187264,2880703,3.95280253813045e-06,200,4700,15,4.8,78.025,0.509062025,0.42566,736.7,1219.7,483,0.998600006,0.111775503,2.21413142,-0.004126671,2.463073423,1.41392864263083,6400,-600,0.866666667,3.416666667,0.964918999,0.962875773,1.04083071,1.981810778,0.762482578,-1.097308489,0.922291187,0.529144923,-0.023011904,1.000650705
"2015 SRB to AUS","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Oceania",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.021722048,23815995,5.67104457319545e-05,-52.3572998610937,2500,6,13.2,82.4,0.498291257,0.14299,660,1290,630,0.986200027,0.140857897,0.9861068,-0.003661455,0.297925113,0.0985529324481623,6600,1600,2.166666667,1.242424242,0.913686953,0.983688725,3.098398489,2.212121212,0.720930233,-0.841269841,0.933887609,1.188102952,-0.052094297,0.22549875
"2015 SRB to AUT","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.010145016,8642699,4.41958175912409e-05,700,2500,5,16,81.1902439,0.489551679,0.42285,960,980,20,0.927399979,0.106934795,0.53003532,0.007915577,0.820968427,0.126459493950716,5900,1600,2.6,1.025,0.92730113,1.001249739,1.047747428,1.520833333,0.948979592,-26.5,0.993098993,2.21041194,-0.018171196,42.97160562
"2015 SRB to BEL","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.02041459,11274196,4.10082967157924e-05,100,2500,5,18.6,80.9926829,0.491554564,0.02124,980,1080,100,0.999400024,0.120096798,0.98743335713993,-0.002353997,0.629347139,0.136289023805618,6500,1600,2.6,0.88172043,0.929563045,0.997170053,20.85875706,1.489795918,0.861111111,-5.3,0.921552895,1,-0.031333199,4.45360031999999
"2015 SRB to BRA","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Americas",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,-0.035457634,204471759,8.81400141913974e-06,3400,2500,63,5.9,74.994,0.492280775,0.1423,625,1447.2,822.2,1.0268,0.162181091,28.4557634,0.053518227,0.034701042,0.634102544525342,3200,1600,0.206349206,2.779661017,1.003917712,0.995699031,3.113422347,2.336,0.642620232,-0.644612017,0.896961419,0.0411725519999999,-0.073417492,1.296617815
"2015 SRB to BIH","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.030891626,3429362,4.72727626596434e-06,-147.547058386256,2500,10,10.7,76.865,0.490278658,0.52827,1030.5,865.5,-165,0.983799973,0.107804967098134,1.66211674,-0.012831034,2.069009629,1.18228349960553,6600,1600,1.3,1.53271028,0.979480972,0.999765098,0.838662048,1.416787967,1.074523397,3.212121212,0.936165898,0.704882137,-0.0238415395996864,1.212055783
"2015 SRB to CAN","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Americas",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.006591769,35702908,4.35961355304728e-05,200,2500,11,13,81.9,0.495858734,0.18741,740,1070,330,0.985199966,0.107128654621453,1.69319017,0.011468824,0.198734036,0.128198994230117,6400,1600,1.181818182,1.261538462,0.919265017,0.988514382,2.364014727,1.972972973,0.869158879,-1.606060606,0.934835583,0.691946139,-0.0235761530183988,6.13074727599999
"2015 SRB to CYP","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Asia",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.033830797,1160987,1.71485038678297e-05,0,2500,7,4.7,80.35,0.500776494,0.33054,683.8,1101.1,417.3,1.09169998,0.160249596,1.29200413,-0.015770204,6.111509431,0.325916521371367,6600,1600,1.857142857,3.489361702,0.936998194,0.978806905,1.340352151,2.13512723,0.844609936,-1.270069494,0.843638364,0.90680546,-0.071485996,0.901995002000007
"2015 SRB to CZE","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.053883808,10546059,1.78296983261709e-05,0,2500,4,13.6,78.5780488,0.491348776,0.26523,1050,1050,0,0.946100006,0.137163095,0.83007983,-0.035823216,0.672799479,0.313464682636992,6600,1600,3.25,1.205882353,0.958127697,0.997587691,1.670399276,1.39047619,0.885714286,-0.446836521671722,0.973470013,1.411426176,-0.048399496,0.197311407000001
"2015 SRB to DNK","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.023425911,5683483,5.32548563618471e-05,200,2500,4,10.9,80.702439,0.497268354,0.12474,920,1020,100,1.03900002,0.104844529233062,1.0898809,-0.005365318,1.24842161,0.104947813385345,6400,1600,3.25,1.504587156,0.93290619,0.985712215,3.551707552,1.586956522,0.911764706,-5.3,0.886429227,1.074976541,-0.0226798569290039,4.509975008
"2015 SRB to EST","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.0185302,1315407,1.74020376126933e-05,600,2500,10,15.9,77.5902439,0.467734333,0.31584,1160,1060,-100,1.22830002,0.130143003,3.42119468,-0.000469608,5.394059025,0.321168178791305,6000,1600,1.3,1.031446541,0.970325664,1.047952772,1.402735562,1.25862069,0.877358491,5.3,0.749816796,0.342452421,-0.041379404,0.070468359000003
"2015 SRB to FIN","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.005436592,5479531,4.28019081195088e-05,100,2500,3,14,81.4804878,0.492164204,0.14775,960,1010,50,0.973099976,0.124436102,1.49604242,0.012624001,1.294888741,0.130577840401911,6500,1600,4.333333333,1.171428571,0.923997965,0.995934866,2.99857868,1.520833333,0.920792079,-10.6,0.946459776,0.783130468,-0.035672503,3.128795162
"2015 SRB to FRA","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.011129123,66548272,3.66529223027759e-05,100,2500,8,15.8,82.3219512,0.484549424,0.20345,890,1200,310,1.03610001,0.106724911866126,1.57013165,0.006931469,0.106620094,0.152483905134713,6500,1600,1.625,1.037974684,0.914553212,1.01158616,2.177635783,1.640449438,0.775,-1.709677419,0.888910314,0.746177176,-0.023417723426678,228.6416392
"2015 SRB to GBR","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.026225967,65116219,4.50710743202089e-05,100,2500,8,8.8,80.9560976,0.49288528,0.17374,920,1190,270,1.02889999,0.134902096,0.9899765,-0.008165374,0.108964911,0.124003716610334,6500,1600,1.625,1.863636364,0.929983128,0.994477844,2.550017267,1.586956522,0.781512605,-1.962962963,0.895130716,1.183458799,-0.046138496,3.142888833
"2015 SRB to DEU","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.014919315,81686611,4.11032564320731e-05,0,2500,5,13.3,80.6414634,0.491818674,0.228,1130,900,-230,0.975199966,0.109991598,0.83386916,0.003141277,0.0868610280000004,0.135974159044133,6600,1600,2.6,1.233082707,0.93361159,0.996634567,1.943157895,1.292035398,1.033333333,2.304347826,0.944421675,1.405012268,-0.021227999,764.9763233
"2015 SRB to GRC","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,-0.001960876,10820883,1.80838779053428e-05,1400,2500,3,5,81.0365854,0.490899166,0.21954,1120,850,-270,1.04709999,0.071565299,0.87244179,0.020021469,0.655712015,0.309058751479141,5200,1600,4.333333333,3.28,0.929059443,0.998501372,2.018037715,1.303571429,1.094117647,1.962962963,0.879572146,1.34289349,0.0171983,0.366435468999995
"2015 SRB to HRV","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.025256884,4203604,1.19523111763144e-05,600,2500,8,17.6,77.2756098,0.480856506,0.43845,1290,890,-400,0.968499985,0.105417761295092,0.87411059,-0.007196292,1.687928501,0.467606695046731,6000,1600,1.625,0.931818182,0.974276426,1.019355015,1.010468697,1.131782946,1.04494382,1.325,0.950955084,1.340329717,-0.0229047945169859,2.80464070799999
"2015 SRB to HUN","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.037032599,9843028,1.2717038598285e-05,600,2500,12,19.9,75.5682927,0.475225163,0.295,1340,940,-400,0.926100006,0.089230299,2.26019324,-0.018972007,0.720853684,0.439487596434614,6000,1600,1.083333333,0.824120603,0.996288287,1.031434211,1.501830508,1.089552239,0.989361702,1.325,0.994493013,0.518361165,-0.000466699999999997,6.595838449
"2015 SRB to ISL","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.044366637,330815,5.2951681513837e-05,0,2500,4,14.3,82.4682927,0.501715435,0.063,660,1250,590,1.00470001,0.171551399,0.90843849,-0.026306045,21.44819008,0.105548692081969,6600,1600,3.25,1.146853147,0.912930321,0.976975107,7.032380952,2.212121212,0.744,-0.898305085,0.916691526,1.289681594,-0.0827878,0.197311407000001
"2015 SRB to IRL","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.251762452,4701957,6.20539844366931e-05,300,2500,6,9.3,81.4536585,0.494913185,0.37462,640,1390,750,1.0425,0.129368401,0.66631989,-0.233701859,1.509027624,0.090066428095819,6300,1600,2.166666667,1.76344086,0.924302312,0.990402975,1.182638407,2.28125,0.669064748,-0.706666667,0.883453223,1.758309211,-0.040604801,3.297919224
"2015 SRB to ITA","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.007783044,60730582,3.02423861342215e-05,1900,2500,2,7.1,82.5439024,0.485223773,0.30435,1070,800,-270,1.03059998,0.080959101,0.77420221,0.010277549,0.116833772,0.184806208826299,4700,1600,6.5,2.309859155,0.912094082,1.010180288,1.455692459,1.364485981,1.1625,1.962962963,0.893654185,1.513295086,0.007804499,42.77429421
"2015 SRB to LIE","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.0171334061449008,37465,0.00016731326627519,-1160.22622225052,1397.61556037107,-9.65269223102787,12.1719709762061,82.6560976,0.48939038213333,0.85697,670,870,200,0.9974,0.101052758192308,0,0.0038167798224567,189.3869745,0.0334042891621873,6600,4100,1,1,0.91085603,1,0.516984258,2.179104478,1.068965517,-2.65,0.923400827,1.30594359861349,-0.0211919571959241,0.817432969999999
"2015 SRB to LUX","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.022697845,569604,0.000105462012591204,300,2500,5,12.2,82.2926829,0.50188887,0.09821,700,1070,370,1.05529999,0.093344297,0.88223721,-0.004637252,12.45669448,0.0529952026327312,6300,1600,2.6,1.344262295,0.914878483,0.976637499,4.511149577,2.085714286,0.869158879,-1.432432432,0.872737604,1.327983434,-0.004580698,6.017997901
"2015 SRB to MKD","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.038558651,2070226,4.86155397043608e-06,5500,3300,8,9.2,75.402439,0.500352276,0.42592,990,1110,120,1.04120003,0.112887301276892,1.20230747,-0.020498059,3.427347063,1.14962844417937,1100,800,1.625,1.782608696,0.998479703,0.979636776,1.040195342,1.474747475,0.837837838,-4.416666667,0.884556241,0.974456559,-0.0258358592953431,9.62597790699999
"2015 SRB to MLT","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.096081328,445053,2.49215790029502e-05,100,2500,7,7.2,81.897561,0.500441693,0.05586,770,970,200,1.00449997,0.131508904,0.92259646,-0.078020735,15.9427821,0.22426270529106,6500,1600,1.857142857,2.277777778,0.919292394,0.979461738,7.931256713,1.896103896,0.958762887,-2.65,0.916874079,1.269890413,-0.042745304,0.070468359000003
"2015 SRB to MNE","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.033903814,622159,6.51716375235269e-06,1400,2500,6,20.7,76.4487805,0.494306627,0.34194,1020,1190,170,1.01309998,0.109654778050589,2.71150972,-0.015843221,11.40445288,0.857578686021027,5200,1600,2.166666667,0.792270531,0.984813681,0.991618287,1.295665906,1.431372549,0.781512605,-3.117647059,0.909090912,0.432082685,-0.0245674096991264,22.73309277
"2015 SRB to NLD","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.019591697,16939923,4.51934032167679e-05,100,2500,6,11.8,81.5097561,0.497115505,0.09827,870,1010,140,0.998000031,0.1220965,0.61398618,-0.001531105,0.418855682,0.123668065016463,6500,1600,2.166666667,1.389830508,0.923666178,0.986015294,4.508395238,1.67816092,0.920792079,-3.785714286,0.922845648,1.908180409,-0.033332901,8.58304618700001
"2015 SRB to NOR","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.019671284,5188607,7.43555158638918e-05,100,2500,3,12.5,82.304878,0.503452903,0.18909,780,1130,350,1.01849998,0.156075802,0.46155382,-0.001610692,1.367492855,0.0751656506231112,6500,1600,4.333333333,1.312,0.914742926,0.973603464,2.343011264,1.871794872,0.82300885,-1.514285714,0.90427099,2.538374398,-0.067312202,4.66500539899998
"2015 SRB to POL","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.042363268,37986412,1.25600514204921e-05,400,2500,2,15.9,77.4512195,0.484691675,0.39722,1040,970,-70,0.923600006,0.115414104,0.78350793,-0.024302676,0.186787397,0.444980720238762,6200,1600,6.5,1.031446541,0.972067391,1.011289271,1.115351694,1.403846154,0.958762887,7.571428571,0.997184906,1.495321687,-0.026650505,0.070468359000003
"2015 SRB to PRT","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.01792046,10358076,1.92501065352291e-05,500,2500,9,13.2,81.1243902,0.473553641,0.36486,1050,830,-220,1.11639999,0.101358299,1.01761375926305,0.000140131999999999,0.685009745,0.290335054359218,6100,1600,1.444444444,1.242424242,0.928053878,1.035074906,1.214273968,1.39047619,1.120481928,2.409090909,0.824973122,1,-0.0125947,0.070468359000003
"2015 SRB to SRB","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-3.46944695195361e-18,3100.636005
"2015 SRB to ESP","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.038351727,46444832,2.57543610234181e-05,900,2500,4,7.9,82.8317073,0.491007044,0.20398,910,900,-10,0.991600037,0.097664604,0.64707003,-0.020291134,0.15277013,0.217011042217064,5700,1600,3.25,2.075949367,0.908924944,0.998281993,2.171977645,1.604395604,1.033333333,53,0.928801886,1.810617624,-0.008901005,0.211405077999999
"2015 SRB to SVN","Serbia and Kosovo: S/RES/1244 (1999)","SRB","Europe",2015,0.018060593,7095383,5.58898072732649e-06,6600,4100,13,16.4,75.2878049,0.490163491,0.44304,1460,930,-530,0.920999985,0.088763599,1.1715964,0,0.022100816,2063531,2.08901664283212e-05,0,2500,7,21,80.7756098,0.496934867,0.46219,960,1000,40,1.06,0.100791702,0.96562426,-0.004040223,3.43846688,0.26754122550931,6600,1600,1.857142857,0.780952381,0.932061115,0.986373714,0.958566823,1.520833333,0.93,-13.25,0.86886791,1.213304645,-0.012028103,0.986557032999997
